batch,day,idturk,treatment,initialendowment,initialendowmentupdated,pointssaving1,pointssaving2,pointssaving3,pointssaving4,borrowdebt1,borrowdebt2,borrowsaving5,borrowsaving6,pointsthisdecision,additionalpointssaving1,additionalpointssaving2,additionalpointssaving3,additionalpointssaving4,points_ia_a1,points_ia_a2,points_ia_a3,points_ia_a4,points_aa_a1,points_aa_a2,points_aa_a3,points_aa_a4,balance_ia_a1,balance_ia_a2,balance_ia_a3,balance_ia_a4,balance_aa_a1,balance_aa_a2,balance_aa_a3,balance_aa_a4,balance_borrow_a1,balance_borrow_a2,lottery1choice,lottery2choice,time1choice,time2choice,oneshotcontrol_s1,oneshotcontrol_s2,oneshotcontrol_s3,oneshotcontrol_s4,oneshotdebt_s1,oneshotdebt_s2,oneshotdebt_d1,oneshotdebt_d2,oneshothigh_s1,oneshothigh_s2,oneshothigh_d1,oneshothigh_d2,end_reasoning,end_debtimportance,end_balancesimportance,end_rateimportance,end_hindsight,demo_sex,demo_age,demo_state,demo_race,demo_educ,demo_collegeplus,demo_studentloan,demo_holddebt,demo_covid,errorbdm1,errorbdm2,errorbdm3,errordebtintro1,errordebtintro2,errordebtintro3,errordebtintro4,errordebtintro5,errordebtendowment1,errordebtendowment2,errordebtendowment3,errordebtendowment4,errordebtendowment5,errordebtendowment6,errordebtendowment7,errordebtendowment8,errordebtpayment1,errordebtpayment2,errordebtpayment3,errorend1,errorend2,error_count,error_initial,error_main,error_end,error_main_total,error_count_total,borrowcap1bal,borrowcap2bal,borrowcap1percleft,borrowcap2percleft,gap,controlsaving1balanceupdated,controlsaving2balanceupdated,controlsaving3balanceupdated,controlsaving4balanceupdated,debtsaving1balanceupdated,debtsaving2balanceupdated,debtsaving3balanceupdated,debtsaving4balanceupdated,controlsaving1balanceupdated2,controlsaving2balanceupdated2,controlsaving3balanceupdated2,controlsaving4balanceupdated2,debtsaving1balanceupdated2,debtsaving2balanceupdated2,debtsaving3balanceupdated2,debtsaving4balanceupdated2,netbalance,netreturn,totalpoints,finalpayment,finalpaymentend,participantid,lotterychoice,timechoice,durationinseconds,selectioncontroltreatment,selectiondebttreatment,controlsaving5balanceupdated,controlsaving6balanceupdated,debtdebt1balanceupdated,debtdebt2balanceupdated,q1697,debtsaving3balance,debtsaving4balance,order_oneshotcontrol,order_oneshotdebt,order_oneshothighdebt,io,perco_orig,perco_adtl,perco_os_c,perco_os_d,perco_os_h,ind_optimal_ia,ind_optimal_ap,ind_optimal_ia_d1_t,ind_optimal_ia_d4_t,ind_optimal_ia_d1,ind_optimal_ia_d4,ind_optimal_ia_all,ind_optimal_ap_all,os_optimal_c_t,os_optimal_d_t,os_optimal_h_t,os_optimal_c,os_optimal_d,os_optimal_h,instructions_confused,borrow_max_a1,borrow_max_a2,borrow_max_both,borrow_max_a1_d1,borrow_max_a2_d1,borrow_max_both_d1,borrow_max_a1_d4,borrow_max_a2_d4,borrow_max_both_d4,optimal_s1,optimal_s1_d1_t,optimal_s1_d1,optimal_s1_d4_t,optimal_s1_d4,borrow_d1_t,borrow_d1,total_pointssaving1,total_pointssaving2,total_pointssaving3,total_pointssaving4,total_borrowdebt1,total_borrowdebt2,total_borrowsaving5,total_borrowsaving6,total_points_allocated,perc_total_pointssaving1,perc_total_pointssaving2,perc_total_pointssaving3,perc_total_pointssaving4,total_perc_points_allocated,returns
9,Day 1,ALLP45O3BDWYM,B Treatment,500,500,200,100,100,100,0,0,,,100,50,0,50,0,200,100,100,100,50,0,50,0,1300,800,1000,1600,1350,800,1050,1600,0,0,300,0.600000024,500,0.899999976,,,,,,,,,,,,,I focused on putting points into the accounts with the highest interest rates,Not at all important,Very important,Extremely important,putting points only into the account with the highest interest rate,Female,31,South Carolina,Multiple,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,2,5,900,1500,1,1,,,,,,1300,800,1000,1600,,,,,1350,800,1050,1600,,,,,,atlanta51898,,,1149,0,1,,,0,0,the wording of the comprehension questions regarding switch points were kind of hard to follow,900,1500,,,,500,0.40000001,0.5,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3672,188,498,100,0,0,0,0,4458,0.82368773,0.042171378,0.11170929,0.022431584,1,588
9,Day 2,ALLP45O3BDWYM,B Treatment,1088,1088,700,88,300,0,0,0,,,100,50,25,25,0,700,88,300,0,50,25,25,0,2050,888,1350,1600,2100,913,1375,1600,0,0,400,0.699999988,500,0.899999976,,,,,,,,,,,,,I focused on putting points into the accounts with the highest interest rates,Not at all important,Very important,Extremely important,putting points only into the account with the highest interest rate,Female,31,South Carolina,Multiple,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1,0,1,0,2,5,900,1500,1,1,,,,,,2050,888,1350,1600,,,,,2100,913,1375,1600,,,,,,atlanta51898,,,780,0,1,,,0,0,,,,,,,1088,0.64338237,0.5,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3672,188,498,100,0,0,0,0,4458,0.82368773,0.042171378,0.11170929,0.022431584,1,798
9,Day 3,ALLP45O3BDWYM,B Treatment,1298,1298,1200,0,98,0,0,0,,,100,100,0,0,0,1200,0,98,0,100,0,0,0,3300,913,1473,1600,3400,913,1473,1600,0,0,200,0.800000012,500,0.949999988,,,,,,,,,,,,,I focused on putting points into the accounts with the highest interest rates,Not at all important,Very important,Extremely important,putting points only into the account with the highest interest rate,Female,31,South Carolina,Multiple,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,2,5,900,1500,1,1,,,,,,3300,913,1473,1600,,,,,3400,913,1473,1600,,,,,,atlanta51898,,,1753,0,1,,,0,0,,,,,,,1298,0.92449921,1,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3672,188,498,100,0,0,0,0,4458,0.82368773,0.042171378,0.11170929,0.022431584,1,1072
9,Day 4,ALLP45O3BDWYM,B Treatment,1572,1572,1572,0,0,0,0,0,,,100,100,0,0,0,1572,0,0,0,100,0,0,0,4972,913,1473,1600,5072,913,1473,1600,0,0,400,,,,1000,0,0,0,800,200,0,0,600,200,100,100,I focused on putting points into the accounts with the highest interest rates,Not at all important,Very important,Extremely important,putting points only into the account with the highest interest rate,Female,31,South Carolina,Multiple,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,2,5,900,1500,1,1,,,,,,4972,913,1473,1600,,,,,5072,913,1473,1600,9058,1407,10465,20.93000031,4.210000038,atlanta51898,,,1239,0,1,,,0,0,,,,1,2,3,1572,1,1,1,0.80000001,0.60000002,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3672,188,498,100,0,0,0,0,4458,0.82368773,0.042171378,0.11170929,0.022431584,1,1407
3,Day 1,AXJ1PE87PD0KK,B Treatment,500,2200,2200,0,0,0,200,1500,,,100,100,0,0,0,2200,0,0,0,100,0,0,0,3300,700,900,1500,3400,700,900,1500,200,1500,255,0.7,252,1,,,,,,,,,,,,,I wanted to put as much money into the account that provided 20% return since that was the highest. I borrowed from debt accounts because the interest rates were much lower than the 20% rate of the savings account.,Slightly important,Not at all important,Extremely important,I might have borrowed the full amount from the 15% debt account.,Female,30,New York,White,Master's Degree (MS),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,700,0,0.77777779,0,,,,,,3300,700,900,1500,,,,,3400,700,900,1500,,,,,,anaheim12704,,,5045,0,1,,,-200,-1500,No,900,1500,,,,2200,1,1,,,,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,6807,0,0,0,200,1500,0,0,6807,1,0,0,0,1,855
3,Day 2,AXJ1PE87PD0KK,B Treatment,1355,1355,1355,0,0,0,0,0,,,580,580,0,0,0,1355,0,0,0,580,0,0,0,4755,700,900,1500,5335,700,900,1500,200,1500,265,0.649999976,400,1,,,,,,,,,,,,,I wanted to put as much money into the account that provided 20% return since that was the highest. I borrowed from debt accounts because the interest rates were much lower than the 20% rate of the savings account.,Slightly important,Not at all important,Extremely important,I might have borrowed the full amount from the 15% debt account.,Female,30,New York,White,Master's Degree (MS),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,700,0,0.77777779,0,,,,,,4755,700,900,1500,,,,,5335,700,900,1500,,,,,,anaheim12704,,,943,0,1,,,-200,-1500,,,,,,,1355,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,6807,0,0,0,200,1500,0,0,6807,1,0,0,0,1,1242
3,Day 3,AXJ1PE87PD0KK,B Treatment,1242,1242,1242,0,0,0,0,0,,,100,100,0,0,0,1242,0,0,0,100,0,0,0,6577,700,900,1500,6677,700,900,1500,200,1500,265,0.7,365,1,,,,,,,,,,,,,I wanted to put as much money into the account that provided 20% return since that was the highest. I borrowed from debt accounts because the interest rates were much lower than the 20% rate of the savings account.,Slightly important,Not at all important,Extremely important,I might have borrowed the full amount from the 15% debt account.,Female,30,New York,White,Master's Degree (MS),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,700,0,0.77777779,0,,,,,,6577,700,900,1500,,,,,6677,700,900,1500,,,,,,anaheim12704,,,2881,0,1,,,-200,-1500,,,,,,,1242,1,1,,,,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,6807,0,0,0,200,1500,0,0,6807,1,0,0,0,1,1510
3,Day 4,AXJ1PE87PD0KK,B Treatment,2010,2010,2010,0,0,0,0,0,,,600,600,0,0,0,2010,0,0,0,600,0,0,0,8687,700,900,1500,9287,700,900,1500,200,1500,270,,,,1000,0,0,0,1000,0,0,0,1000,0,0,0,I wanted to put as much money into the account that provided 20% return since that was the highest. I borrowed from debt accounts because the interest rates were much lower than the 20% rate of the savings account.,Slightly important,Not at all important,Extremely important,I might have borrowed the full amount from the 15% debt account.,Female,30,New York,White,Master's Degree (MS),College or more,Yes,Yes,A little,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0.77777779,0,,,,,,8687,700,900,1500,,,,,9287,700,900,1500,10687,2032,12719,25.44000053,4.380000114,anaheim12704,,,1390,0,1,,,-200,-1500,,,,1,2,3,2010,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,6807,0,0,0,200,1500,0,0,6807,1,0,0,0,1,2032
4,Day 1,AY9UWGHEE2P04,B Treatment,500,2000,2000,0,0,0,0,1500,,,100,100,0,0,0,2000,0,0,0,100,0,0,0,3100,700,900,1500,3200,700,900,1500,0,1500,450,0.5,500,1,,,,,,,,,,,,,"I chose to put my credits into the highest interest slot since that would give me the highest returns. I also put a little into the second highest interest slot since I believed it would give me a minimum extra high return for that slot, since it seemed adding so much to the highest interest slot gave diminishing returns at one point. I also chose to take 1500 of debt since the interest it gathered was rather low, so I figured I'd generate more in the end than I'd end up losing.",Very important,Moderately important,Extremely important,"Maybe just dump all my points into the highest interest slot, and take on all the debt since it seems the returns would be far greater than the debts. I'm not exactly sure since I felt that my strategy got me a decently high payoff, so maybe just repeat what I did.",Male,21,New York,White,Some college,Non college graduate,No,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,900,0,1,0,,,,,,3100,700,900,1500,,,,,3200,700,900,1500,,,,,,santabarbara56722,,,1766,0,1,,,0,-1500,choosing between what to take today vs. in the future ,900,1500,,,,2000,1,1,,,,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,4967,0,1345,0,0,1500,0,0,6312,0.78691381,0,0.21308619,0,1,845
4,Day 2,AY9UWGHEE2P04,B Treatment,1345,1345,0,0,1345,0,0,0,,,100,100,0,0,0,0,0,1345,0,100,0,0,0,3200,700,2245,1500,3300,700,2245,1500,0,1500,400,1,400,1,,,,,,,,,,,,,"I chose to put my credits into the highest interest slot since that would give me the highest returns. I also put a little into the second highest interest slot since I believed it would give me a minimum extra high return for that slot, since it seemed adding so much to the highest interest slot gave diminishing returns at one point. I also chose to take 1500 of debt since the interest it gathered was rather low, so I figured I'd generate more in the end than I'd end up losing.",Very important,Moderately important,Extremely important,"Maybe just dump all my points into the highest interest slot, and take on all the debt since it seems the returns would be far greater than the debts. I'm not exactly sure since I felt that my strategy got me a decently high payoff, so maybe just repeat what I did.",Male,21,New York,White,Some college,Non college graduate,No,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,900,0,1,0,,,,,,3200,700,2245,1500,,,,,3300,700,2245,1500,,,,,,santabarbara56722,,,1293,0,1,,,0,-1500,,,,,,,1345,0,1,,,,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,4967,0,1345,0,0,1500,0,0,6312,0.78691381,0,0.21308619,0,1,1067
4,Day 3,AY9UWGHEE2P04,B Treatment,1567,1567,1567,0,0,0,0,0,,,100,100,0,0,0,1567,0,0,0,100,0,0,0,4867,700,2245,1500,4967,700,2245,1500,0,1500,450,1,425,1,,,,,,,,,,,,,"I chose to put my credits into the highest interest slot since that would give me the highest returns. I also put a little into the second highest interest slot since I believed it would give me a minimum extra high return for that slot, since it seemed adding so much to the highest interest slot gave diminishing returns at one point. I also chose to take 1500 of debt since the interest it gathered was rather low, so I figured I'd generate more in the end than I'd end up losing.",Very important,Moderately important,Extremely important,"Maybe just dump all my points into the highest interest slot, and take on all the debt since it seems the returns would be far greater than the debts. I'm not exactly sure since I felt that my strategy got me a decently high payoff, so maybe just repeat what I did.",Male,21,New York,White,Some college,Non college graduate,No,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,900,0,1,0,,,,,,4867,700,2245,1500,,,,,4967,700,2245,1500,,,,,,santabarbara56722,,,855,0,1,,,0,-1500,,,,,,,1567,1,1,,,,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,4967,0,1345,0,0,1500,0,0,6312,0.78691381,0,0.21308619,0,1,1400
4,Day 4,AY9UWGHEE2P04,B Treatment,1400,1400,1400,0,0,0,0,0,,,600,600,0,0,0,1400,0,0,0,600,0,0,0,6367,700,2245,1500,6967,700,2245,1500,0,1500,400,,,,1000,0,0,0,1000,0,0,0,300,0,700,0,"I chose to put my credits into the highest interest slot since that would give me the highest returns. I also put a little into the second highest interest slot since I believed it would give me a minimum extra high return for that slot, since it seemed adding so much to the highest interest slot gave diminishing returns at one point. I also chose to take 1500 of debt since the interest it gathered was rather low, so I figured I'd generate more in the end than I'd end up losing.",Very important,Moderately important,Extremely important,"Maybe just dump all my points into the highest interest slot, and take on all the debt since it seems the returns would be far greater than the debts. I'm not exactly sure since I felt that my strategy got me a decently high payoff, so maybe just repeat what I did.",Male,21,New York,White,Some college,Non college graduate,No,No,A moderate amount,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,1,0,,,,,,6367,700,2245,1500,,,,,6967,700,2245,1500,9912,1800,11712,23.42,4.51,santabarbara56722,,,1345,0,1,,,0,-1500,,,,3,2,1,1400,1,1,1,1,0.30000001,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,4967,0,1345,0,0,1500,0,0,6312,0.78691381,0,0.21308619,0,1,1800
6,Initial,A10BH9PYCYUKDJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I didn't want to go into debt and tried to allocate more points to the accounts with the higher returns.,Extremely important,Very important,Extremely important,"None, I think I would have done the same.",Female,40,North Carolina,Black,College graduate with Associate's Degree (2 year),College or more,Yes,Yes,A moderate amount,0,1,0,,,,,,,,,,,,,,,,,,,1,1,0,0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,anchorage83124,1,1,732,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850,375,550,251,0,0,0,0,4026,0.70789868,0.093144558,0.13661203,0.06234476,1,
4,Initial,A10LLZZHZVGWRW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I wanted to get as much interest as possible while still diversifying.,Not at all important,Moderately important,Extremely important,I would probably use the same strategy again.,Female,30,Pennsylvania,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A little,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,stockton36049,0.75,0.8,1630,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,225,332,146,0,0,0,0,3353,0.79033703,0.067104086,0.09901581,0.043543097,1,
9,Initial,A10PP7EID8P1YJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,very better level of the reasoning decision ,Extremely important,Extremely important,Extremely important,The better way of thoughts and good effect on the experiment,Male,35,North Carolina,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A great deal,0,1,0,,,,,,,,,,,,,,,,,,,1,1,0,0,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,longbeach86296,0.99000001,1,764,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1667,1667,1667,1667,900,1500,0,0,6668,0.25,0.25,0.25,0.25,1,
4,Initial,A11SVF9ZNHO1EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I tried to distribute the funds no so much evenly but enough that the higher interest rates had the mode funds. Always bet on a sure thing. ,Very important,Extremely important,Very important,"Next time, I am going to deposit more on my higher interest rates to see the return. ",Male,38,New Jersey,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,atlanta51898,0.6,0.5,490,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2700,728,2300,764,0,0,850,1475,6492,0.41589648,0.11213802,0.3542822,0.1176833,1,
4,Initial,A11TPUPFP2S4MK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I chose to put all endowment and borrowed points in the savings account with maximum interest rate to earn the highest possible money.,Moderately important,Extremely important,Extremely important,I think I have already utilized the strategy to earn highest possible payoff by investing all my points in the best interest earning savings account.,Male,37,Ohio,Asian,Master's Degree (MS),College or more,No,Yes,A moderate amount,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,fremont68885,0.66,1,1282,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,6668,0,0,0,900,1500,0,0,6668,1,0,0,0,1,
8,Initial,A13OOAT2ORKH6V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I felt that if I divided my points between fewer accounts I would generate more points than if I had deposited my points into many accounts. As for the points now or points later portion of the study, I found more success picking the choice that guaranteed me points. I didn't want to leave any points on the table and take any chances.",Extremely important,Extremely important,Extremely important,"During the points now or points later portion of the study I would have made the decision to pick guaranteed points or money much earlier. I feel my earnings would look a bit different, but not by much.",Male,34,New York,Hispanic,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A great deal,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,losangeles56827,1,1,618,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,6704,0,0,0,0,0,900,1500,6704,1,0,0,0,1,
8,Initial,A143XRCI1YXAFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I wanted to maximize my earnings once I understood how everything worked. ,Not at all important,Extremely important,Extremely important,I would have dumped everything into my highest interest account instead of spreading it out.,Male,28,Rhode Island,White,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A moderate amount,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,birmingham42536,0.5,1,423,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,3995,285,1500,200,0,0,0,1500,5980,0.66806018,0.047658864,0.25083613,0.033444814,1,
4,Initial,A154X03NKVZZL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I thought about maximizing the points in my account and kept in mind that 500 points translates to a dollar.  This allowed me to figure what risks were worthwhile and which ones were not.  It also let me know that for some decisions,. points had more value to me than dollar bonus payments given that day.  I also focused on moving all of my account balances (that I could move) to my highest interest rate account so I would grow the most amount of points there.",Not at all important,Slightly important,Extremely important,"Move all points to the highest interest paying account.  If you have debt, pay that off first.  Think about the dollar value of points when making the bonus decisions where you choose between dollars and points.",Male,34,New York,White,College graduate with Bachelor's Degree (4 year),College or more,No,No,A lot,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,birmingham42536,0.44,0.99,379,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,6415,0,0,0,0,0,900,1500,6415,1,0,0,0,1,
8,Initial,A171RZ3O028XF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I focused on the interest rates and how much would be applied to the points that I allocated to that specific account . I noticed I had better luck with the first one because it was the highest rate ,Moderately important,Very important,Extremely important,I would say pay attention to the interest rates ,Female,23,New York,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A lot,0,1,0,,,,,,,,,,,,,,,,,,,1,1,0,0,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,,sunnyvale57484,0.4,0.8,334,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4200,660,509,362,800,1300,0,0,5731,0.73285639,0.11516315,0.088815212,0.06316524,1,
4,Initial,A18BDKIZXVBBJD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i chose to invest in the decision with a high interest rate and avoided getting into any debts,Extremely important,Moderately important,Extremely important,invest more on high interest decisions,Male,32,New Jersey,Black,College graduate with Bachelor's Degree (4 year),College or more,Yes,Yes,A moderate amount,0,0,0,,,,,,,,,,,,,,,,,,,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,irvine80234,0.5,0.7,729,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,750,1200,351,0,0,0,0,4381,0.47477746,0.17119379,0.27391008,0.080118693,1,
6,Initial,A19FEU28J4WZ1Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I tried to make sure that the highest yields (15%, 20% etc) got the most funds while the lower got whatever I felt like I could afford. I wanted no debt.",Extremely important,Extremely important,Moderately important,"I would give the highest percentages the most and work downward from there, keeping debt in mind. ",Female,29,Florida,White,College graduate with Associate's Degree (2 year),College or more,Yes,Yes,A little,0,1,0,,,,,,,,,,,,,,,,,,,1,1,0,0,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,montgomery46134,1,1,468,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1779,313,525,628,0,0,0,0,3245,0.54822803,0.096456088,0.16178736,0.1935285,1,
4,Initial,A19WXS1CLVLEEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I wanted to put all my points in the highest interest rate account,Not at all important,Extremely important,Extremely important,I think I would use the same strategy I did.,Male,66,North Carolina,White,College graduate with Associate's Degree (2 year),College or more,No,No,A little,0,1,0,,,,,,,,,,,,,,,,,,,1,1,0,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,modesto87338,0.9,0.95,399,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3685,0,0,0,0,0,0,0,3685,1,0,0,0,1,
3,Initial,A1B1DPJRVIAV3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Whichever one has had the highest percentage of return,Moderately important,Extremely important,Very important,I pay close attention to the interest rates and the debt,Female,41,Texas,White,College graduate with Bachelor's Degree (4 year),College or more,No,Yes,A little,1,1,0,,,,,,,,,,,,,,,,,,,2,2,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,santaclara12854,0.65,0.95,447,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1505,850,1650,1392,0,0,900,1500,5397,0.27885863,0.1574949,0.3057254,0.25792107,1,
